Date,open,high,low,close,volume
2010-03-30,6770.0498046875,6824.740234375,6770.0498046875,6814.990234375,139972500
2010-03-31,6814.990234375,6823.81982421875,6772.490234375,6801.009765625,109976500
2010-04-05,6822.33984375,6829.35009765625,6765.259765625,6805.31982421875,113570100
2010-04-06,6805.31982421875,6831.14990234375,6745.52978515625,6759.47021484375,117394500
2010-04-07,6759.47021484375,6774.97998046875,6738.5400390625,6774.97998046875,99621600
2010-04-12,6894.5498046875,6897.89013671875,6869.64990234375,6883.14013671875,160024400
2010-04-13,6883.14013671875,6902.22021484375,6859.47021484375,6883.81005859375,214698500
2010-04-14,6883.81005859375,6918.89990234375,6863.25,6890.740234375,182339200
2010-04-19,6844.2998046875,6856.27978515625,6808.7001953125,6852.39990234375,199675600
2010-04-20,6852.39990234375,6856.77978515625,6711.009765625,6714.58984375,255019100
2010-04-21,6714.58984375,6762.31005859375,6675.669921875,6730.1201171875,177913500
2010-04-26,6892.93994140625,6931.4501953125,6882.7998046875,6929.39990234375,160053800
2010-04-27,6929.39990234375,6930.3701171875,6890.08984375,6912.169921875,143580100
2010-04-28,6912.169921875,6912.169921875,6804.41015625,6867.97021484375,166988800
2010-05-03,6907.33984375,6908.52001953125,6866.77001953125,6891.72021484375,156743900
2010-05-04,6891.72021484375,6939.330078125,6879.22998046875,6886.080078125,170434500
2010-05-05,6886.080078125,6886.080078125,6794.89990234375,6817.85986328125,152687500
2010-05-10,6674.0400390625,6785.85009765625,6674.0400390625,6760.72021484375,190873200
2010-05-11,6760.72021484375,6763.9599609375,6684.93994140625,6689.81005859375,147013300
2010-05-12,6689.81005859375,6731.47021484375,6647.02978515625,6691.68994140625,122092700
2010-05-17,6526.4501953125,6526.4501953125,6446.580078125,6494.080078125,126677400
2010-05-18,6494.080078125,6559.240234375,6494.080078125,6557.08984375,122220200
2010-05-19,6557.08984375,6557.08984375,6378.990234375,6401.06005859375,151091200
2010-05-24,6271.14990234375,6307.509765625,6116.81982421875,6177.25,178087400
2010-05-25,6177.25,6177.25,5750.39013671875,5760.330078125,218560000
2010-05-26,5760.330078125,5924.5400390625,5754.58984375,5862.31005859375,203535900
2010-05-31,6087.27978515625,6125.77978515625,6057.31982421875,6120.52001953125,125849700
2010-06-01,6120.52001953125,6120.52001953125,5964.8798828125,5966.02001953125,105214700
2010-06-02,5966.02001953125,6023.919921875,5937.68994140625,6001.3798828125,108373100
2010-06-07,5924.58984375,6004.35009765625,5873.08984375,5988.18017578125,151518400
2010-06-08,5988.18017578125,6009.77001953125,5947.8701171875,5999.91015625,98368600
2010-06-09,5999.91015625,6114.58984375,5999.91015625,6110.97998046875,179161200
2010-06-14,6262.56005859375,6345.81005859375,6257.85009765625,6340.02978515625,154124500
2010-06-15,6340.02978515625,6341.85986328125,6284.8701171875,6323.9501953125,170786500
2010-06-16,6323.9501953125,6395.990234375,6323.9501953125,6346.43994140625,166290300
2010-06-21,6413.10009765625,6462.7099609375,6413.10009765625,6450.68017578125,156146200
2010-06-22,6450.68017578125,6450.68017578125,6351.16015625,6363.5498046875,174777100
2010-06-23,6363.5498046875,6363.5498046875,6292.16015625,6343.47021484375,151168700
2010-06-28,6318.16015625,6330.39990234375,6295.7099609375,6302.580078125,98299900
2010-06-29,6302.580078125,6302.580078125,6133.58984375,6135.85986328125,131370700
2010-06-30,6135.85986328125,6152.3798828125,6082.3701171875,6093.759765625,106756200
2010-07-05,6002.60986328125,6053.81982421875,5989.27001953125,6030.31982421875,84498500
2010-07-06,6030.31982421875,6125.740234375,6030.31982421875,6125.72998046875,119661500
2010-07-07,6125.72998046875,6125.72998046875,6043.41015625,6056.41015625,82661000
2010-07-12,6241.10009765625,6241.10009765625,6186.580078125,6216.7001953125,89834300
2010-07-13,6216.7001953125,6235.2998046875,6196.64990234375,6216.669921875,90017600
2010-07-14,6216.669921875,6253.27978515625,6155.9501953125,6174.740234375,108163900
